imdb_title_id,title,language,genre,director,top1000_voters_rating
tt2124181,Suck it Up Buttercup,English,"Drama, Family",Malindi Fickle,7.2
tt2311530,Lost Angelas,English,"Mystery, Thriller",William Wayne,7.2
tt2431286,Philomena,English,"Biography, Comedy, Drama",Stephen Frears,7.2
tt2406464,Body High,English,Comedy,Joe Marklin,7.1
tt2410290,Nobody's Perfect,English,"Action, Drama, Romance",Derrick Simmons,7.1
tt2543472,Wonder,English,"Drama, Family",Stephen Chbosky,7.1
tt2562232,Birdman o (L'imprevedibile virtÌ? dell'ignoranza),English,"Comedy, Drama",Alejandro G. IÌ±ÌÁrritu,7.1
tt0186151,Frequency - Il futuro Ì¬ in ascolto,English,"Crime, Drama, Mystery",Gregory Hoblit,7.1
tt0195685,Erin Brockovich - Forte come la veritÌÊ,English,"Biography, Drama",Steven Soderbergh,7.1
tt0278504,Insomnia,English,"Drama, Mystery, Thriller",Christopher Nolan,7.1
tt0312004,Wallace & Gromit - La maledizione del coniglio mannaro,English,"Animation, Adventure, Comedy","Steve Box, Nick Park",7.1
tt0332280,Le pagine della nostra vita,English,"Drama, Romance",Nick Cassavetes,7.1
tt4698684,Selvaggi in fuga,English,"Adventure, Comedy, Drama",Taika Waititi,7.1
tt4843618,Badsville,English,"Action, Drama, Romance",April Mullen,7.1
tt5731746,Blood Type,English,"Action, Fantasy, Horror",,7.1
tt6499752,Upgrade,English,"Action, Sci-Fi, Thriller",Leigh Whannell,7.1
tt6846664,National Theatre Live: Angels in America Part One - Millennium Approaches,English,Drama,Marianne Elliott,7.1
tt0101507,Boyz n the Hood - Strade violente,English,"Crime, Drama",John Singleton,7.1
tt0101540,Cape Fear - Il promontorio della paura,English,"Crime, Thriller",Martin Scorsese,7.1
tt0101889,La leggenda del re pescatore,English,"Comedy, Drama, Fantasy",Terry Gilliam,7.1
tt0103074,Thelma & Louise,English,"Adventure, Crime, Drama",Ridley Scott,7.1
tt0103776,Batman - Il ritorno,English,"Action, Crime, Fantasy",Tim Burton,7.1
tt0103939,Charlot - Chaplin,English,"Biography, Comedy, Drama",Richard Attenborough,7.1
tt0104797,Malcolm X,English,"Biography, Drama, History",Spike Lee,7.1
tt0106364,Batman - La maschera del fantasma,English,"Animation, Action, Crime","Kevin Altieri, Boyd Kirkland",7.1
tt0107818,Philadelphia,English,Drama,Jonathan Demme,7.1
tt0109642,L'ultima eclissi,English,"Crime, Drama, Mystery",Taylor Hackford,7.1
tt0112579,I ponti di Madison County,English,"Drama, Romance",Clint Eastwood,7.1
tt0350258,Ray,English,"Biography, Drama, Music",Taylor Hackford,7.1
tt0373469,Kiss Kiss Bang Bang,English,"Action, Comedy, Crime",Shane Black,7.1
tt0383694,Il segreto di Vera Drake,English,"Crime, Drama",Mike Leigh,7.1
tt0414387,Orgoglio e pregiudizio,English,"Drama, Romance",Joe Wright,7.1
tt0419922,Living 'til the End,English,"Drama, Romance",Amanda Goodwin,7.1
tt0420223,Vero come la finzione,English,"Comedy, Drama, Fantasy",Marc Forster,7.1
tt0443272,Lincoln,English,"Biography, Drama, History",Steven Spielberg,7.1
tt0478970,Ant-Man,English,"Action, Adventure, Comedy",Peyton Reed,7.1
tt0082432,Gli anni spezzati,English,"Adventure, Drama, History",Peter Weir,7.1
tt0082846,Sul lago dorato,English,Drama,Mark Rydell,7.1
tt0084597,Richard Pryor: Live on the Sunset Strip,English,Comedy,Joe Layton,7.1
tt0085959,Monty Python - Il senso della vita,English,"Comedy, Musical","Terry Jones, Terry Gilliam",7.1
tt0088323,La storia infinita,English,"Adventure, Drama, Family",Wolfgang Petersen,7.1
tt0088680,Fuori orario,English,"Comedy, Crime, Drama",Martin Scorsese,7.1
tt0090022,Silverado,English,"Action, Crime, Drama",Lawrence Kasdan,7.1
tt0091538,Mona Lisa,English,"Crime, Drama, Romance",Neil Jordan,7.1
tt0093223,La casa dei giochi,English,"Crime, Thriller",David Mamet,7.1
tt0093822,Arizona Junior,English,"Comedy, Crime","Joel Coen, Ethan Coen",7.1
tt0094947,Le relazioni pericolose,English,"Drama, Romance",Stephen Frears,7.1
tt3040964,Il libro della giungla,English,"Adventure, Drama, Family",Jon Favreau,7.1
tt3092790,Two Down,English,"Comedy, Crime, Thriller",Matthew Butler-Hart,7.1
tt3513548,Richard Jewell,English,"Biography, Crime, Drama",Clint Eastwood,7.1
tt3521164,Oceania,English,"Animation, Adventure, Comedy","Ron Clements, John Musker",7.1
tt3548276,Retribution,English,"Crime, Drama, Thriller","Danny Albury, David Bispham",7.1
tt3778354,Bear with Us,English,Comedy,William J. Stribling,7.1
tt3960820,Land,English,Drama,Babak Jalali,7.1
tt4302938,Kubo e la spada magica,English,"Animation, Action, Adventure",Travis Knight,7.1
tt4468740,Paddington 2,English,"Adventure, Comedy, Family",Paul King,7.1
tt7349662,BlacKkKlansman,English,"Biography, Crime, Drama",Spike Lee,7.1
tt9243946,El Camino: Il film di Breaking Bad,English,"Action, Crime, Drama",Vince Gilligan,7.1
tt9702698,Timeless Love,English,"Drama, Romance",Brian Brough,7.1
tt0840361,The Town,English,"Crime, Drama, Thriller",Ben Affleck,7.1
tt0918927,Il dubbio,English,"Drama, Mystery",John Patrick Shanley,7.1
tt1033575,Paradiso amaro,English,"Comedy, Drama",Alexander Payne,7.1
tt1045658,Il lato positivo - Silver Linings Playbook,English,"Comedy, Drama, Romance",David O. Russell,7.1
tt1119646,Una notte da leoni,English,Comedy,Todd Phillips,7.1
tt1211837,Doctor Strange,English,"Action, Adventure, Fantasy",Scott Derrickson,7.1
tt1306980,50 e 50,English,"Comedy, Drama, Romance",Jonathan Levine,7.1
tt1323594,Cattivissimo me,English,"Animation, Comedy, Family","Pierre Coffin, Chris Renaud",7.1
tt1748122,Moonrise Kingdom - Una fuga d'amore,English,"Comedy, Drama, Romance",Wes Anderson,7.1
tt1859606,The Hunting of the Snark,English,Animation,Saranne Bensusan,7.1
tt0116477,Hamlet,English,Drama,Kenneth Branagh,7.1
tt0117731,Primo contatto,English,"Action, Adventure, Drama",Jonathan Frakes,7.1
tt0120623,A Bug's Life - Megaminimondo,English,"Animation, Adventure, Comedy","John Lasseter, Andrew Stanton",7.1
tt0120630,Galline in fuga,English,"Animation, Adventure, Comedy","Peter Lord, Nick Park",7.1
tt0120660,Nemico pubblico,English,"Action, Thriller",Tony Scott,7.1
tt0120789,Pleasantville,English,"Comedy, Drama, Fantasy",Gary Ross,7.1
tt0121164,La sposa cadavere,English,"Animation, Drama, Family","Tim Burton, Mike Johnson",7.1
tt0125664,Man on the Moon,English,"Biography, Comedy, Drama",Milos Forman,7.1
tt0132477,Cielo d'ottobre,English,"Biography, Drama, Family",Joe Johnston,7.1
tt0117665,Sleepers,English,"Crime, Drama, Thriller",Barry Levinson,7
tt0119349,Tempesta di ghiaccio,English,Drama,Ang Lee,7
tt0119978,L'uomo della pioggia,English,"Crime, Drama, Thriller",Francis Ford Coppola,7
tt0120201,Starship Troopers - Fanteria dello spazio,English,"Action, Adventure, Sci-Fi",Paul Verhoeven,7
tt0120768,Il negoziatore,English,"Action, Crime, Drama",F. Gary Gray,7
tt0129387,Tutti pazzi per Mary,English,"Comedy, Romance","Bobby Farrelly, Peter Farrelly",7
tt0177789,Galaxy Quest,English,"Adventure, Comedy, Sci-Fi",Dean Parisot,7
tt2914110,500 Miles,English,"Drama, Romance",Ashlee Jensen,7
tt2942016,Actor for Hire,English,"Comedy, Drama, Romance",Marcus Mizelle,7
tt3140454,Guys Reading Poems,English,"Drama, Mystery",Hunter Lee Hughes,7
tt3165210,Darcy,English,Drama,"Jon Russell Cring, Heidi Philipsen",7
tt3203606,L'ultima parola - La vera storia di Dalton Trumbo,English,"Biography, Drama",Jay Roach,7
tt3312604,Beauty in the Broken,English,"Comedy, Romance",Max Leonida,7
tt3316960,Still Alice,English,Drama,"Richard Glatzer, Wash Westmoreland",7
tt3661522,Tailgate,English,"Drama, Thriller",Jai Hogg,7
tt3783958,La La Land,English,"Comedy, Drama, Music",Damien Chazelle,7
tt4136534,We Make Movies,English,Comedy,Matt Tory,7
tt4209788,Molly's Game,English,"Biography, Crime, Drama",Aaron Sorkin,7
tt4445490,Following Phil,English,"Drama, Family",Samuel Omole,7
tt4653310,Driving Miss Daisy,English,"Comedy, Drama",David Esbjornson,7
tt4697944,Jake and the Giants,English,Animation,Kent Butterworth,7
tt4764380,Twice Shy,English,"Comedy, Drama, Romance","Thomas Ryan, Thomas Ryan",7
tt5168192,"Io, Daniel Blake",English,Drama,"Ken Loach, Laura Obiols",7
tt5580036,Tonya,English,"Biography, Comedy, Drama",Craig Gillespie,7
tt5716316,Shakespeare's Diaries,English,Comedy,Charis Orchard,7
tt6667360,Carnage: Swallowing the Past,English,Comedy,Simon Amstell,7
tt6745824,The Claire Wizard Thesis,English,Comedy,Ishak Issa,7
tt1907668,Flight,English,"Drama, Thriller",Robert Zemeckis,7
tt1924396,La migliore offerta,English,"Crime, Drama, Mystery",Giuseppe Tornatore,7
tt1935179,Mud,English,Drama,Jeff Nichols,7
tt2140373,Saving Mr. Banks,English,"Biography, Comedy, Drama",John Lee Hancock,7
tt2201760,Finding Faith,English,Family,Justin Rossbacher,7
tt2370248,Short Term 12,English,Drama,Destin Daniel Cretton,7
tt2397535,Predestination,English,"Action, Drama, Sci-Fi","Michael Spierig, Peter Spierig",7
tt2442620,Paradox,English,"Drama, Romance, Sci-Fi","Steven Chang, Stevo Chang",7
tt2494362,Bone Tomahawk,English,"Drama, Horror, Western",S. Craig Zahler,7
tt0203230,Conta su di me,English,Drama,Kenneth Lonergan,7
tt0210945,Il sapore della vittoria - Uniti si vince,English,"Biography, Drama, Sport",Boaz Yakin,7
tt0212720,A.I. - Intelligenza artificiale,English,"Drama, Sci-Fi",Steven Spielberg,7
tt0238380,Equilibrium,English,"Action, Drama, Sci-Fi",Kurt Wimmer,7
tt0245844,Montecristo,English,"Action, Adventure, Drama",Kevin Reynolds,7
tt0280491,Bloody Sunday,English,"Drama, History, War",Paul Greengrass,7
tt0292963,Onora il padre e la madre,English,"Crime, Drama, Thriller",Sidney Lumet,7
tt0295297,Harry Potter e la camera dei segreti,English,"Adventure, Family, Fantasy",Chris Columbus,7
tt0298148,Shrek 2,English,"Animation, Adventure, Comedy","Andrew Adamson, Kelly Asbury",7
tt0305206,American Splendor,English,"Biography, Comedy, Drama","Shari Springer Berman, Robert Pulcini",7
tt0307901,La 25å» ora,English,Drama,Spike Lee,7
tt0309698,IdentitÌÊ,English,"Mystery, Thriller",James Mangold,7
tt0340855,Monster,English,"Biography, Crime, Drama",Patty Jenkins,7
tt0080549,La ragazza di Nashville,English,"Biography, Drama, Music",Michael Apted,7
tt0082085,Blow Out,English,"Crime, Drama, Mystery",Brian De Palma,7
tt0085995,National Lampoon's Vacation,English,"Adventure, Comedy",Harold Ramis,7
tt0086425,Voglia di tenerezza,English,"Comedy, Drama",James L. Brooks,7
tt0088939,Il colore viola,English,Drama,Steven Spielberg,7
tt0089941,A 30 secondi dalla fine,English,"Action, Adventure, Drama",Andrey Konchalovskiy,7
tt0091474,Manhunter - Frammenti di un omicidio,English,"Crime, Horror, Mystery",Michael Mann,7
tt0093105,"Good Morning, Vietnam",English,"Biography, Comedy, Drama",Barry Levinson,7
tt0094291,Wall Street,English,"Crime, Drama",Oliver Stone,7
tt0096018,Vivere in fuga,English,"Crime, Drama, Music",Sidney Lumet,7
tt0096256,Essi vivono,English,"Action, Horror, Sci-Fi",John Carpenter,7
tt0100814,Tremors,English,"Comedy, Horror",Ron Underwood,7
tt0104036,La moglie del soldato,English,"Crime, Drama, Romance",Neil Jordan,7
tt0105046,Uomini e topi,English,"Drama, Western",Gary Sinise,7
tt0106308,L'armata delle tenebre,English,"Comedy, Fantasy, Horror",Sam Raimi,7
tt0107507,Misterioso omicidio a Manhattan,English,"Comedy, Mystery",Woody Allen,7
tt0108065,In cerca di Bobby Fischer,English,"Biography, Drama",Steven Zaillian,7
tt0108122,America oggi,English,"Comedy, Drama",Robert Altman,7
tt0109445,Clerks - Commessi,English,Comedy,Kevin Smith,7
tt0112818,Dead Man Walking - Condannato a morte,English,"Crime, Drama",Tim Robbins,7
tt0360773,Malicious Intent,English,"Crime, Drama, Thriller",Danny Patrick,7
tt0363547,L'alba dei morti viventi,English,"Action, Horror",Zack Snyder,7
tt0379725,Truman Capote - A sangue freddo,English,"Biography, Crime, Drama",Bennett Miller,7
tt0387564,Saw - L'enigmista,English,"Horror, Mystery",James Wan,7
tt0396171,Profumo - Storia di un assassino,English,"Crime, Drama",Tom Tykwer,7
tt0403056,The Garden of Earthly Delights,English,Drama,Lech Majewski,7
tt0412080,Indian - La grande sfida,English,"Biography, Drama, Sport",Roger Donaldson,7
tt0416320,Match Point,English,"Drama, Romance, Thriller",Woody Allen,7
tt0418689,Flags of Our Fathers,English,"Action, Adventure, Drama",Clint Eastwood,7
tt0433383,"Good Night, and Good Luck.",English,"Biography, Drama, History",George Clooney,7
tt0441773,Kung Fu Panda,English,"Animation, Action, Adventure","Mark Osborne, John Stevenson",7
tt0443526,Gypo,English,"Drama, Family",Jan Dunn,7
tt0462538,I Simpson - Il film,English,"Animation, Adventure, Comedy",David Silverman,7
tt0472046,August the First,English,Drama,Lanre Olabisi,7
tt0480025,This Is England,English,"Crime, Drama",Shane Meadows,7
tt0482600,Six Bend Trap,English,"Comedy, Crime",Mike McCarthy,7
tt0486655,Stardust,English,"Adventure, Family, Fantasy",Matthew Vaughn,7
tt1399683,Un gelido inverno,English,"Drama, Mystery",Debra Granik,7
tt1434446,Nocturne,English,"Drama, Fantasy, Romance",Saul Pincus,7
tt1453405,Monsters University,English,"Animation, Adventure, Comedy",Dan Scanlon,7
tt1517451,A Star Is Born,English,"Drama, Music, Romance",Bradley Cooper,7
tt1535568,Douchebag,English,"Comedy, Drama",Drake Doremus,7
tt1650062,Super 8,English,"Action, Adventure, Sci-Fi",J.J. Abrams,7
tt1659337,Noi siamo infinito,English,"Drama, Romance",Stephen Chbosky,7
tt1677720,Ready Player One,English,"Action, Adventure, Sci-Fi",Steven Spielberg,7
tt1704680,A Decent Arrangement,English,"Comedy, Drama",Sarovar Banka,7
tt7510284,National Theatre Live: Cat on a Hot Tin Roof,English,Drama,Benedict Andrews,7
tt8207768,Mere Pyare Prime Minister,English,Drama,Rakeysh Omprakash Mehra,7
tt8367814,The Gentlemen,English,"Action, Comedy, Crime",Guy Ritchie,7
tt8888808,A Holiday Boyfriend,English,"Comedy, Romance",Olivia Dunkley,7
tt8890158,Un ascensore per due,English,"Drama, Romance",Brian Brough,7
tt9484998,Palm Springs,English,"Comedy, Fantasy, Mystery",Max Barbakow,7
tt0878804,The Blind Side,English,"Biography, Drama, Sport",John Lee Hancock,7
tt0884328,The Mist,English,"Horror, Sci-Fi, Thriller",Frank Darabont,7
tt0983193,Le avventure di Tintin - Il segreto dell'Unicorno,English,"Animation, Action, Adventure",Steven Spielberg,7
tt1015477,Turn Around,English,Drama,Brian Brough,7
tt1020072,Selma - La strada per la libertÌÊ,English,"Biography, Drama, History",Ava DuVernay,7
tt10384108,Chasing Unicorns,English,"Comedy, Drama",Rain Rannu,7
tt1193138,Tra le nuvole,English,"Comedy, Drama, Romance",Jason Reitman,7
tt1217209,Ribelle: The Brave,English,"Animation, Adventure, Comedy","Mark Andrews, Brenda Chapman",7
tt1233579,Trail of Crumbs,English,Drama,Robert McAtee,7
tt0898367,The Road,English,Drama,John Hillcoat,6.9
tt0903657,Love & Mercy,English,"Biography, Drama, Music",Bill Pohlad,6.9
tt0926084,Harry Potter e i Doni della Morte - Parte 1,English,"Adventure, Family, Fantasy",David Yates,6.9
tt0959337,Revolutionary Road,English,"Drama, Romance",Sam Mendes,6.9
tt10272386,The Father,English,Drama,Florian Zeller,6.9
tt1051906,L'uomo invisibile,English,"Horror, Mystery, Sci-Fi",Leigh Whannell,6.9
tt10633456,Minari,English,Drama,Lee Isaac Chung,6.9
tt1139328,L'uomo nell'ombra,English,"Drama, Mystery, Thriller",Roman Polanski,6.9
tt11845692,Tales from Six Feet Under,English,"Comedy, Horror",Nicholas Michael Jacobs,6.9
tt1189340,The Lincoln Lawyer,English,"Crime, Drama, Thriller",Brad Furman,6.9
tt1192628,Rango,English,"Animation, Adventure, Comedy",Gore Verbinski,6.9
tt1300854,Iron Man 3,English,"Action, Adventure, Sci-Fi",Shane Black,6.9
tt0097958,Un Natale esplosivo,English,Comedy,Jeremiah S. Chechik,6.9
tt0099653,Ghost - Fantasma,English,"Drama, Fantasy, Romance",Jerry Zucker,6.9
tt0101921,Pomodori verdi fritti alla fermata del treno,English,Drama,Jon Avnet,6.9
tt0104940,Festa in casa Muppet,English,"Comedy, Drama, Family",Brian Henson,6.9
tt0107007,Gettysburg,English,"Drama, History, War",Ron Maxwell,6.9
tt0107653,Naked - Nudo,English,"Comedy, Drama",Mike Leigh,6.9
tt0110296,Ladybird Ladybird,English,Drama,Ken Loach,6.9
tt0110478,Maverick,English,"Action, Adventure, Comedy",Richard Donner,6.9
tt0110684,La vita a modo mio,English,"Comedy, Drama",Robert Benton,6.9
tt0112431,"Babe, maialino coraggioso",English,"Comedy, Drama, Family",Chris Noonan,6.9
tt0112740,Allarme rosso,English,"Action, Drama, Thriller",Tony Scott,6.9
tt4481414,Gifted - Il dono del talento,English,Drama,Marc Webb,6.9
tt5275128,Destination: Dewsbury,English,Comedy,Jack Spring,6.9
tt0115751,Le onde del destino,English,Drama,Lars von Trier,6.9
tt0116922,Strade perdute,English,"Mystery, Thriller",David Lynch,6.9
tt0117318,Larry Flynt - Oltre lo scandalo,English,"Biography, Drama",Milos Forman,6.9
tt0120663,Eyes Wide Shut,English,"Drama, Mystery, Thriller",Stanley Kubrick,6.9
tt0120784,Payback - La rivincita di Porter,English,"Action, Crime, Drama",Brian Helgeland,6.9
tt0120917,Le follie dell'imperatore,English,"Animation, Adventure, Comedy",Mark Dindal,6.9
tt0138097,Shakespeare in Love,English,"Comedy, Drama, History",John Madden,6.9
tt0154506,Following,English,"Crime, Mystery, Thriller",Christopher Nolan,6.9
tt0159037,The Modern Adventures of Tom Sawyer,English,"Adventure, Comedy, Family",Adam Weissman,6.9
tt0159365,Ritorno a Cold Mountain,English,"Adventure, Drama, History",Anthony Minghella,6.9
tt0162346,Ghost World,English,"Comedy, Drama",Terry Zwigoff,6.9
tt0171804,Boys Don't Cry,English,"Biography, Crime, Drama",Kimberly Peirce,6.9
tt0174856,Hurricane - Il grido dell'innocenza,English,"Biography, Drama, Sport",Norman Jewison,6.9
tt2965222,Vanished,English,"Drama, Romance","Candy J. Beard, Daniel Beard",6.9
tt3065204,The Conjuring - Il caso Enfield,English,"Horror, Mystery, Thriller",James Wan,6.9
tt3385524,Stanlio e Ollio,English,"Biography, Comedy, Drama",Jon S. Baird,6.9
tt3710778,Beyond Glory,English,War,Larry Brand,6.9
tt3829920,Fire Squad - Incubo di fuoco,English,"Action, Biography, Drama",Joseph Kosinski,6.9
tt4071498,Life in Color,English,"Comedy, Drama, Romance",Katharine Emmer,6.9
tt4116284,LEGO Batman - Il film,English,"Animation, Action, Comedy",Chris McKay,6.9
tt0080474,Brubaker,English,"Crime, Drama",Stuart Rosenberg,6.9
tt0080661,Vestito per uccidere,English,"Crime, Drama, Mystery",Brian De Palma,6.9
tt0082406,Red e Toby nemiciamici,English,"Animation, Adventure, Drama","Ted Berman, Richard Rich",6.9
tt0083511,48 ore,English,"Action, Comedy, Crime",Walter Hill,6.9
tt0084503,Pink Floyd: The Wall,English,"Drama, Fantasy, Music",Alan Parker,6.9
tt0084649,Brisby e il segreto di Nimh,English,"Animation, Adventure, Drama",Don Bluth,6.9
tt0084893,We of the Never Never,English,"Biography, Drama",Igor Auzins,6.9
tt0085461,Il servo di scena,English,Drama,Peter Yates,6.9
tt0086567,Wargames - Giochi di guerra,English,"Action, Adventure, Drama",John Badham,6.9
tt0087781,Il migliore,English,"Drama, Sport",Barry Levinson,6.9
tt0089560,Dietro la maschera,English,"Biography, Drama",Peter Bogdanovich,6.9
tt0091126,God's Outlaw,English,"Biography, Drama, History",Tony Tew,6.9
tt0091217,Colpo vincente,English,"Drama, Sport",David Anspaugh,6.9
tt0091369,Labyrinth - Dove tutto Ì¬ possibile,English,"Adventure, Family, Fantasy",Jim Henson,6.9
tt0095082,Otto uomini fuori,English,"Drama, History, Sport",John Sayles,6.9
tt0095243,Gorilla nella nebbia,English,"Biography, Drama",Michael Apted,6.9
tt0095497,L'ultima tentazione di Cristo,English,Drama,Martin Scorsese,6.9
tt2194499,Questione di tempo,English,"Comedy, Drama, Fantasy",Richard Curtis,6.9
tt2386490,Dragon Trainer - Il mondo nascosto,English,"Animation, Action, Adventure",Dean DeBlois,6.9
tt2582496,Quel fantastico peggior anno della mia vita,English,"Comedy, Drama",Alfonso Gomez-Rejon,6.9
tt2650548,Monster High: Friday Night Frights,English,Animation,Dustin Mckenzie,6.9
